trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1357,False,"{'a': 0.001, 'e': 0.2574319154137531}",20,6,18.283705954283956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.001, 'e': 0.2571746121714024}",20,6,24.29491234405186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.001, 'e': 0.25691756610368544}",25,6,12.145033367537316,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 0.001, 'e': 0.2566607769535559}",20,2,-2.671724334921989,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.001, 'e': 0.2564042444642247}",20,0,-22.31929514413298,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1362,False,"{'a': 0.001, 'e': 0.2561479683791593}",25,19,12.3570868755662,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.001, 'e': 0.25589194844208374}",20,10,22.317969241660833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.001, 'e': 0.25563618439697783}",20,10,15.959407435127368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.001, 'e': 0.2553806759880777}",25,16,-15.711526501121853,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1366,False,"{'a': 0.001, 'e': 0.2551254229598748}",20,16,4.786330688830548,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.001, 'e': 0.25487042505711616}",20,0,1.6596993296960416,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1368,False,"{'a': 0.001, 'e': 0.2546156820248037}",30,12,19.023091734573995,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.001, 'e': 0.25436119360819465}",30,0,32.75324014248508,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1370,False,"{'a': 0.001, 'e': 0.25410695955280027}",25,13,0.3842257788876746,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1371,False,"{'a': 0.001, 'e': 0.2538529796043867}",30,21,16.810537404601526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.001, 'e': 0.25359925350897383}",25,5,6.748473534641875,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1373,False,"{'a': 0.001, 'e': 0.25334578101283567}",20,0,18.824013926885534,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1374,False,"{'a': 0.001, 'e': 0.25309256186249957}",25,18,-0.5746090793728726,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1375,False,"{'a': 0.001, 'e': 0.25283959580474646}",25,11,18.528375579789746,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.001, 'e': 0.2525868825866102}",30,11,-26.974299455637752,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1377,False,"{'a': 0.001, 'e': 0.25233442195537764}",25,5,-29.139132262434043,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1378,False,"{'a': 0.001, 'e': 0.25208221365858796}",35,19,17.577381398219735,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1379,False,"{'a': 0.001, 'e': 0.25183025744403303}",25,11,12.423166915225679,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1380,False,"{'a': 0.001, 'e': 0.25157855305975646}",20,2,-13.267088932180377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1381,False,"{'a': 0.001, 'e': 0.251327100254054}",20,9,14.427512693218869,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.001, 'e': 0.25107589877547265}",25,8,17.46237028487686,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1383,False,"{'a': 0.001, 'e': 0.2508249483728111}",35,23,3.7973174471319386,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.001, 'e': 0.25057424879511875}",25,8,20.91754695046976,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.001, 'e': 0.2503237997916961}",20,0,-23.477777562872184,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1386,False,"{'a': 0.001, 'e': 0.2500736011120941}",20,8,7.676426330772736,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.001, 'e': 0.24982365250611405}",20,0,-15.087953840616063,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1388,False,"{'a': 0.001, 'e': 0.24957395372380728}",20,0,-9.77229283819869,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1389,False,"{'a': 0.001, 'e': 0.2493245045154751}",20,15,9.978698506631499,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.001, 'e': 0.24907530463166816}",25,5,-21.04202095225899,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1391,False,"{'a': 0.001, 'e': 0.24882635382318666}",20,10,6.8907956064104425,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1392,False,"{'a': 0.001, 'e': 0.24857765184107966}",25,10,22.10829334165854,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.001, 'e': 0.24832919843664528}",20,3,-23.601897676993275,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1394,False,"{'a': 0.001, 'e': 0.24808099336142997}",20,8,20.53291040303336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.001, 'e': 0.24783303636722875}",25,0,18.28854811517288,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1396,False,"{'a': 0.001, 'e': 0.2475853272060845}",20,0,-7.498930484569193,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1397,False,"{'a': 0.001, 'e': 0.24733786563028812}",20,8,21.852127109702245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.001, 'e': 0.24709065139237796}",25,0,23.766431456053688,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1399,False,"{'a': 0.001, 'e': 0.24684368424513983}",20,9,6.749172729899246,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.001, 'e': 0.24659696394160643}",20,0,20.24447086002496,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1401,False,"{'a': 0.001, 'e': 0.24635049023505762}",30,0,9.436101737087556,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
1402,False,"{'a': 0.001, 'e': 0.2461042628790195}",20,0,-31.247684881517877,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1403,False,"{'a': 0.001, 'e': 0.2458582816272648}",30,15,30.342280084491012,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.001, 'e': 0.2456125462338122}",20,0,11.51111683812535,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1405,False,"{'a': 0.001, 'e': 0.24536705645292634}",25,13,16.770626084420474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.001, 'e': 0.24512181203911731}",30,10,-41.82276630787865,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
1407,False,"{'a': 0.001, 'e': 0.24487681274714082}",20,10,17.430494395611706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.001, 'e': 0.2446320583319975}",20,11,13.615117011510408,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.001, 'e': 0.2443875485489328}",25,14,5.646718564932299,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.001, 'e': 0.2441432831534371}",30,16,15.717562391345194,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.001, 'e': 0.24389926190124483}",20,8,-30.86953397961104,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1412,False,"{'a': 0.001, 'e': 0.24365548454833486}",20,12,11.298687963626207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.001, 'e': 0.24341195085092968}",20,4,22.559980166814466,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.001, 'e': 0.24316866056549566}",30,20,19.38789747564847,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.001, 'e': 0.24292561344874244}",20,12,15.134639514453882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.001, 'e': 0.24268280925762298}",20,12,6.846929148254233,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.001, 'e': 0.24244024774933293}",20,13,12.771530680772981,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.001, 'e': 0.2421979286813109}",20,0,13.654894863681587,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1419,False,"{'a': 0.001, 'e': 0.24195585181123766}",20,6,12.888971685913077,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1420,False,"{'a': 0.001, 'e': 0.24171401689703645}",30,16,19.84170441492674,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.001, 'e': 0.24147242369687225}",20,4,13.973631959172616,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1422,False,"{'a': 0.001, 'e': 0.24123107196915192}",25,10,17.58723773896956,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.001, 'e': 0.24098996147252358}",30,15,-50.652046936989,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
1424,False,"{'a': 0.001, 'e': 0.24074909196587688}",25,12,-28.317755609202138,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1425,False,"{'a': 0.001, 'e': 0.24050846320834213}",25,19,11.28321633868069,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.001, 'e': 0.2402680749592907}",30,18,22.638905457218044,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.001, 'e': 0.2400279269783342}",25,19,9.330620721928039,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.001, 'e': 0.2397880190253247}",25,0,-82.53219015228855,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
1429,False,"{'a': 0.001, 'e': 0.2395483508603542}",20,9,4.6013601758521325,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.001, 'e': 0.23930892224375455}",20,11,5.2867058324576535,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.001, 'e': 0.23906973293609704}",20,0,23.657003681368945,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
